	subject_ID	age	gender	site
949	sub1817	73.0	f	14
950	sub2106	49.39	m	9
951	sub882	26.0	f	2
952	sub2825	72.59	f	9
953	sub236	59.73	f	5
954	sub2324	31.0	m	8
955	sub977	36.0	m	0
956	sub1925	33.35	m	9
957	sub2739	40.0	m	2
958	sub2870	28.0	f	2
959	sub1183	24.0	f	2
960	sub3123	42.0	m	3
961	sub2536	41.3	m	9
962	sub2581	42.0	f	13
963	sub1491	20.0	f	14
964	sub332	62.68	m	9
965	sub2237	24.0	m	2
966	sub2820	59.47	m	9
967	sub3071	22.0	m	2
968	sub1089	23.0	f	4
969	sub556	31.0	f	0
970	sub1236	73.02	m	9
971	sub850	74.0	f	13
972	sub14	52.0	f	14
973	sub2152	28.0	m	2
974	sub27	23.0	m	0
975	sub29	47.0	m	2
976	sub2124	33.0	f	2
977	sub550	62.0	m	9
978	sub3058	50.0	m	0
979	sub602	42.37	f	9
980	sub1287	50.0	m	0
981	sub2697	30.0	f	8
982	sub1147	45.0	f	14
983	sub2215	31.0	m	0
984	sub139	61.07	f	9
985	sub1279	29.82	m	9
986	sub1355	28.81	f	9
987	sub284	67.74	f	9
988	sub1342	21.0	f	8
989	sub619	30.0	f	2
990	sub964	38.78	m	9
991	sub1294	22.0	m	4
992	sub1606	25.0	m	3
993	sub44	23.62	m	5
994	sub2317	27.0	f	8
995	sub1295	24.0	f	8
996	sub2220	72.0	m	14
997	sub777	47.0	m	10
998	sub454	30.44	f	5
999	sub299	38.0	m	2
1000	sub2684	23.0	m	13
1001	sub1343	63.68	m	9
1002	sub158	36.48	f	9
1003	sub3130	18.0	m	8
1004	sub2000	61.0	f	2
1005	sub2208	25.0	f	0
1006	sub682	24.88	m	9
1007	sub2988	21.0	m	2
1008	sub2329	19.0	f	16
1009	sub2590	41.82	m	9
1010	sub805	22.0	m	3
1011	sub2108	49.0	m	2
1012	sub2158	20.0	f	4
1013	sub865	23.49	m	9
1014	sub415	20.0	m	14
1015	sub1411	25.0	m	3
1016	sub1583	22.0	m	8
1017	sub345	23.35	m	9
1018	sub2045	45.0	f	13
1019	sub1338	65.0	f	2
1020	sub1978	36.0	f	0
1021	sub1538	28.0	m	0
1022	sub1249	22.0	f	4
1023	sub601	26.0	f	0
1024	sub1308	63.66	m	9
1025	sub985	34.28	m	9
1026	sub2615	18.0	f	0
1027	sub93	26.0	f	0
1028	sub195	21.0	m	3
1029	sub1950	19.0	m	10
1030	sub672	26.0	f	1
1031	sub2558	24.0	f	2
1032	sub1970	19.0	m	13
1033	sub1871	23.0	f	12
1034	sub1752	67.0	f	14
1035	sub357	19.0	m	8
1036	sub683	35.0	m	8
1037	sub646	58.0	f	14
1038	sub1209	23.0	f	8
1039	sub1040	25.0	m	2
1040	sub876	63.54	f	9
1041	sub2648	22.642	f	15
1042	sub825	20.0	f	8
1043	sub1746	17.0	f	2
1044	sub746	38.59	f	9
1045	sub3127	28.0	m	2
1046	sub2257	28.0	m	8
1047	sub2286	26.0	f	0
1048	sub1251	23.72	f	9
1049	sub1573	27.0	m	13
1050	sub1921	23.0	m	0
1051	sub1159	63.4	f	9
1052	sub2116	27.0	m	10
1053	sub2710	21.0	f	14
1054	sub1757	42.0	f	2
1055	sub935	24.0	m	2
1056	sub1744	40.0	f	2
1057	sub178	22.0	f	2
1058	sub919	30.3	f	5
1059	sub510	37.42	f	5
1060	sub147	19.0	f	8
1061	sub716	39.0	m	3
1062	sub1285	24.0	m	2
1063	sub254	58.0	f	0
1064	sub3144	17.0	m	2
1065	sub2261	70.0	f	14
1066	sub1407	26.0	f	4
1067	sub2439	26.0	m	3
1068	sub2947	21.0	m	13
1069	sub2837	53.0	m	2
1070	sub3263	43.0	m	2
1071	sub1853	58.72	m	9
1072	sub1952	54.0	f	2
1073	sub1587	30.0	f	0
1074	sub165	22.0	f	4
1075	sub1104	21.0	f	3
1076	sub2705	20.0	m	2
1077	sub1184	22.0	m	2
1078	sub3029	49.0	m	0
1079	sub3297	22.0	m	12
1080	sub223	18.0	m	16
1081	sub1284	20.0	f	4
1082	sub2049	21.0	f	14
1083	sub1750	30.0	m	2
1084	sub52	20.0	f	4
1085	sub3055	55.0	f	13
1086	sub843	26.0	f	1
1087	sub1489	25.0	m	4
1088	sub2060	23.0	m	2
1089	sub2397	31.0	m	2
1090	sub2245	21.0	m	4
1091	sub904	42.22	f	9
1092	sub2939	27.0	f	1
1093	sub1726	85.0	f	13
1094	sub833	20.0	f	10
1095	sub1531	39.0	m	8
1096	sub718	36.47	f	9
1097	sub465	24.0	m	8
1098	sub2490	32.0	m	2
1099	sub313	27.0	m	2
1100	sub2958	22.0	m	0
1101	sub89	28.0	m	2
1102	sub134	22.0	f	12
1103	sub2818	22.0	m	13
1104	sub1693	50.65	m	9
1105	sub1253	27.0	f	0
1106	sub2435	51.0	m	14
1107	sub2013	31.13	m	9
1108	sub3051	37.21	f	9
1109	sub1141	19.0	f	8
1110	sub2524	47.0	m	13
1111	sub1200	57.7	f	9
1112	sub2627	20.0	m	14
1113	sub1051	50.0	m	10
1114	sub1954	39.0	m	2
1115	sub573	66.0	f	13
1116	sub2541	63.42	f	9
1117	sub809	29.78	f	9
1118	sub346	28.0	f	8
1119	sub427	33.0	f	10
1120	sub2864	45.0	m	2
1121	sub2444	26.0	f	2
1122	sub2460	21.0	f	0
1123	sub85	22.0	m	14
1124	sub3125	32.0	m	2
1125	sub684	26.58	f	9
1126	sub2114	23.0	f	2
1127	sub1539	24.0	f	2
1128	sub138	44.0	m	13
1129	sub1392	21.0	m	3
1130	sub3205	65.0	m	6
1131	sub2132	27.0	f	1
1132	sub1565	26.0	m	3
1133	sub503	43.0	m	14
1134	sub1478	52.0	f	7
1135	sub2343	86.0	f	14
1136	sub1123	47.0	f	2
1137	sub564	30.0	m	8
1138	sub192	30.0	m	2
1139	sub2793	58.99	f	9
1140	sub1614	21.0	f	16
1141	sub1848	22.97	f	9
1142	sub97	28.0	m	13
1143	sub266	33.69	f	9
1144	sub224	60.02	f	9
1145	sub749	31.0	m	8
1146	sub3124	22.0	m	4
1147	sub2160	20.0	f	4
1148	sub310	26.0	m	2
1149	sub1171	49.0	m	12
1150	sub2938	54.0	f	14
1151	sub452	30.0	f	2
1152	sub2771	25.0	f	8
1153	sub340	22.0	m	8
1154	sub2744	41.72	f	9
1155	sub1637	34.0	m	2
1156	sub518	58.05	f	11
1157	sub2374	24.0	f	0
1158	sub2604	22.0	m	14
1159	sub222	22.0	f	2
1160	sub1692	58.0	f	0
1161	sub344	34.0	m	3
1162	sub1850	19.0	m	8
1163	sub2956	21.0	m	3
1164	sub604	57.07	m	9
1165	sub1890	27.33	f	9
1166	sub31	22.0	f	1
1167	sub484	20.0	f	1
1168	sub2989	20.0	f	8
1169	sub979	25.0	f	2
1170	sub109	19.0	m	1
1171	sub1192	26.0	f	2
1172	sub81	52.0	f	0
1173	sub3228	46.0	f	2
1174	sub1867	30.0	m	0
1175	sub2532	51.0	m	2
1176	sub2827	35.0	m	10
1177	sub1377	71.0	f	14
1178	sub1353	23.0	m	1
1179	sub2661	28.0	f	2
1180	sub268	34.0	m	3
1181	sub1057	24.0	f	8
1182	sub1931	64.0	m	6
1183	sub1442	22.0	f	4
1184	sub630	19.0	f	8
1185	sub3113	43.0	f	2
1186	sub430	37.0	m	13
1187	sub1483	56.0	m	0
1188	sub574	42.0	m	13
1189	sub2789	60.08	m	9
1190	sub186	39.0	f	2
1191	sub1069	21.0	m	2
1192	sub1824	60.6	f	9
1193	sub2896	40.0	m	2
1194	sub3203	22.0	f	14
1195	sub729	78.2	f	9
1196	sub657	22.0	f	14
1197	sub1529	25.0	m	3
1198	sub1576	65.85	m	9
1199	sub1829	23.0	f	4
1200	sub739	59.78	f	9
1201	sub2549	22.0	f	1
1202	sub1980	31.0	f	0
1203	sub1234	36.0	f	0
1204	sub3188	20.0	f	4
1205	sub3005	19.0	m	14
1206	sub706	26.0	f	2
1207	sub404	19.0	f	1
1208	sub1714	46.0	m	0
1209	sub1882	28.0	f	2
1210	sub2595	20.0	f	1
1211	sub155	25.21	f	9
1212	sub90	33.0	f	2
1213	sub1063	27.0	m	14
1214	sub2592	28.0	f	8
1215	sub2268	43.53	m	5
1216	sub2716	21.0	m	2
1217	sub639	29.0	m	2
1218	sub2391	22.0	f	10
1219	sub1962	22.0	m	4
1220	sub50	30.14	m	9
1221	sub2853	64.0	m	14
1222	sub2241	34.0	m	13
1223	sub3227	27.0	m	8
1224	sub1506	29.0	f	2
1225	sub3065	44.92	f	9
1226	sub896	23.0	m	8
1227	sub596	33.59	m	9
1228	sub1471	30.0	m	8
1229	sub1545	27.0	m	8
1230	sub1595	48.0	m	14
1231	sub194	33.0	m	3
1232	sub708	55.0	m	7
1233	sub1801	26.27	f	9
1234	sub1009	62.0	m	1
1235	sub2575	29.0	m	0
1236	sub23	24.0	f	0
1237	sub599	38.0	m	0
1238	sub1232	22.0	m	2
1239	sub2328	72.88	f	9
1240	sub715	23.0	f	2
1241	sub887	27.0	f	3
1242	sub2698	46.0	m	13
1243	sub3162	44.0	f	2
1244	sub582	58.0	m	14
1245	sub3067	41.0	f	2
1246	sub690	28.0	f	0
1247	sub613	29.0	f	14
1248	sub3080	28.0	f	0
1249	sub812	75.0	m	13
1250	sub2542	32.0	m	2
1251	sub1845	40.0	m	3
1252	sub513	47.0	f	0
1253	sub779	30.31	m	5
1254	sub2431	45.0	m	2
1255	sub2919	18.0	m	4
1256	sub1432	54.0	m	13
1257	sub3283	27.1	m	5
1258	sub3274	39.0	m	3
1259	sub2307	51.0	f	2
1260	sub652	27.0	f	0
1261	sub163	37.0	m	2
1262	sub848	28.0	m	0
1263	sub2105	37.0	f	8
1264	sub1526	46.43	f	9
1265	sub87	43.0	m	2
1266	sub948	22.0	f	1
1267	sub733	22.0	f	1
1268	sub3292	55.83	m	9
1269	sub1837	55.0	m	2
1270	sub3259	20.0	m	4
1271	sub765	63.97	f	9
1272	sub1370	23.0	m	8
1273	sub3214	50.0	f	2
1274	sub2895	24.0	f	4
1275	sub1111	25.0	m	1
1276	sub753	31.0	f	2
1277	sub108	77.0	f	13
1278	sub1799	37.0	f	13
1279	sub1380	57.0	f	7
1280	sub298	23.0	f	0
1281	sub388	46.0	m	10
1282	sub1180	36.0	f	2
1283	sub2608	19.98	f	9
1284	sub2764	60.02	f	9
1285	sub1206	74.0	m	14
1286	sub2064	24.0	m	0
1287	sub2233	21.0	m	4
1288	sub710	68.27	m	9
1289	sub772	31.0	m	2
1290	sub2964	44.0	m	3
1291	sub1900	26.0	f	2
1292	sub1920	30.0	m	8
1293	sub3047	35.0	m	1
1294	sub397	21.0	f	16
1295	sub2984	26.0	m	2
1296	sub1387	23.0	f	4
1297	sub580	27.0	f	8
1298	sub2676	18.0	f	2
1299	sub2971	31.0	m	0
1300	sub1937	51.0	m	14
1301	sub2790	27.38	f	9
1302	sub2796	28.0	f	2
1303	sub471	73.6	m	9
1304	sub2430	19.0	f	1
1305	sub2094	25.71	m	9
1306	sub2110	51.0	m	10
1307	sub131	33.0	m	8
1308	sub355	58.0	f	14
1309	sub2656	22.0	f	14
1310	sub961	26.0	m	8
1311	sub327	19.0	m	3
1312	sub2130	74.01	f	9
1313	sub1327	20.0	m	3
1314	sub763	40.0	m	13
1315	sub1333	26.0	f	10
1316	sub2212	25.0	f	2
1317	sub622	79.41	m	9
1318	sub1863	83.0	f	14
1319	sub241	46.0	m	2
1320	sub3018	27.0	m	2
1321	sub1995	22.0	f	1
1322	sub3050	23.0	f	0
1323	sub1656	19.0	m	14
1324	sub2362	69.0	m	14
1325	sub3178	62.0	m	11
1326	sub1025	66.28	m	9
1327	sub3250	27.0	f	12
1328	sub934	53.54	f	9
1329	sub1895	44.99	f	9
1330	sub75	53.0	f	2
1331	sub2214	59.13	m	9
1332	sub1112	26.0	f	0
1333	sub295	77.0	m	14
1334	sub1582	44.0	f	0
1335	sub1102	27.0	m	3
1336	sub2221	32.0	m	2
1337	sub3169	88.0	f	14
1338	sub1460	59.0	f	0
1339	sub1403	26.0	m	2
1340	sub2151	23.0	m	4
1341	sub2903	44.88	f	9
1342	sub2882	41.74	m	9
1343	sub2070	28.0	m	1
1344	sub2061	27.0	m	0
1345	sub1555	34.29	m	9
1346	sub2737	40.0	f	2
1347	sub658	64.0	f	14
1348	sub1512	32.0	m	2
1349	sub1664	52.0	f	2
1350	sub2365	59.0	m	14
1351	sub1364	25.0	f	10
1352	sub1045	29.0	f	8
1353	sub263	23.0	m	13
1354	sub2304	30.0	m	2
1355	sub220	59.91	f	9
1356	sub616	32.0	f	8
1357	sub2506	58.37	f	9
1358	sub1161	21.0	f	4
1359	sub3148	84.0	f	14
1360	sub2522	22.0	m	4
1361	sub2729	34.01	f	9
1362	sub1372	22.0	m	8
1363	sub2020	43.0	f	0
1364	sub1922	45.0	m	0
1365	sub2153	45.0	m	2
1366	sub2366	51.0	f	0
1367	sub2016	58.0	m	14
1368	sub1337	53.0	f	13
1369	sub2065	40.0	f	10
1370	sub1497	29.0	f	0
1371	sub3242	45.0	f	2
1372	sub374	59.0	m	2
1373	sub651	86.2	m	9
1374	sub128	20.0	m	16
1375	sub421	22.0	m	1
1376	sub1520	33.76	f	9
1377	sub2323	21.0	f	4
1378	sub113	64.1	f	9
1379	sub2722	52.0	m	2
1380	sub692	33.0	m	0
1381	sub1741	30.0	m	2
1382	sub742	21.0	f	2
1383	sub2419	22.0	f	14
1384	sub1794	53.0	m	13
1385	sub2017	21.9357	f	15
1386	sub148	26.0	f	14
1387	sub2417	29.66	m	9
1388	sub3190	47.0	f	13
1389	sub998	56.0	f	2
1390	sub17	53.0	f	2
1391	sub350	59.74	f	9
1392	sub972	22.0	f	0
1393	sub764	34.0	m	0
1394	sub3053	19.0	f	14
1395	sub2657	65.1	m	9
1396	sub2800	56.0	f	0
1397	sub1093	26.88	m	9
1398	sub1032	39.0	m	3
1399	sub2184	22.0	m	3
1400	sub1706	24.0	m	0
1401	sub3199	29.0	f	2
1402	sub3114	30.18	f	9
1403	sub3238	36.0	m	8
1404	sub1108	21.0	m	4
1405	sub2857	31.0	m	8
1406	sub770	75.63	f	9
1407	sub1181	27.0	m	0
1408	sub2653	28.0	f	0
1409	sub2641	45.0	m	13
1410	sub3077	23.0	f	0
1411	sub1747	50.0	f	0
1412	sub2740	21.0	f	4
1413	sub1717	28.0	f	4
1414	sub252	18.0	f	0
1415	sub2073	24.0	f	4
1416	sub2879	52.0	f	0
1417	sub1981	35.0	m	2
1418	sub3079	32.0	m	12
1419	sub2658	20.93	f	9
1420	sub907	18.0	m	3
1421	sub892	22.0	f	14
1422	sub625	20.0	f	4
1423	sub1366	37.0	m	2
1424	sub2480	29.0	m	2
1425	sub2720	22.0	f	0
1426	sub1336	42.0	m	10
1427	sub654	22.0	m	2
1428	sub1893	43.0	f	8
1429	sub258	23.0	m	14
1430	sub819	28.0	m	8
1431	sub2199	29.95	m	5
1432	sub1424	37.0	m	2
1433	sub811	53.0	m	10
1434	sub795	73.0	f	14
1435	sub1189	25.0	f	8
1436	sub1059	30.7	m	9
1437	sub2992	69.33	m	9
1438	sub3204	33.0	f	2
1439	sub2180	23.0	f	8
1440	sub2451	25.0	m	8
1441	sub2682	21.0	m	8
1442	sub156	26.0	m	0
1443	sub759	26.0	m	3
1444	sub2719	22.0	f	8
1445	sub468	21.0	m	4
1446	sub524	21.0	m	14
1447	sub2635	26.0	f	2
1448	sub2961	24.57	f	9
1449	sub2414	49.0	f	14
1450	sub2513	22.0	m	4
1451	sub2977	31.0	f	8
1452	sub2100	34.0	f	0
1453	sub1660	23.0	m	14
1454	sub2318	33.82	m	5
1455	sub2234	44.0	m	13
1456	sub262	55.54	f	9
1457	sub232	59.0	f	0
1458	sub351	41.0	m	13
1459	sub2306	25.0	m	8
1460	sub1026	37.0	f	0
1461	sub1402	44.0	f	14
1462	sub3084	62.51	f	9
1463	sub963	37.14	f	9
1464	sub1023	45.39	m	9
1465	sub2142	64.0	f	0
1466	sub24	65.0	m	13
1467	sub1466	55.0	f	2
1468	sub1213	20.0	f	12
1469	sub2123	24.0	m	8
1470	sub1803	82.19	m	9
1471	sub2497	30.0	m	8
1472	sub606	81.0	f	14
1473	sub1884	21.0	f	13
1474	sub1133	35.0	m	8
1475	sub958	62.02	f	9
1476	sub211	19.0	f	10
1477	sub711	19.0	f	10
1478	sub1694	24.0	f	0
1479	sub1665	23.0	m	8
1480	sub1923	27.0	f	16
1481	sub2922	28.35	m	9
1482	sub247	27.0	m	0
1483	sub1878	40.0	m	1
1484	sub893	24.0	m	0
1485	sub2942	24.0	m	2
1486	sub3069	36.0	f	0
1487	sub1347	21.0	m	13
1488	sub973	23.0	m	2
1489	sub130	23.0	m	10
1490	sub162	42.0	f	2
1491	sub157	22.0	f	3
1492	sub2200	34.0	m	2
1493	sub1879	88.0	f	14
1494	sub259	28.0	f	14
1495	sub3098	80.0	f	14
1496	sub470	32.0	m	0
1497	sub30	30.0	f	8
1498	sub1208	54.0	f	0
1499	sub3239	28.61	m	9
1500	sub2084	54.0	m	0
1501	sub1524	48.0	m	14
1502	sub436	64.0	f	0
1503	sub3044	27.0	m	8
1504	sub1788	35.0	f	2
1505	sub2487	47.0	m	10
1506	sub2781	81.0	f	14
1507	sub2887	67.24	f	9
1508	sub1162	21.02	f	15
1509	sub1106	21.0	f	0
1510	sub1332	19.0	f	13
1511	sub660	22.0	f	14
1512	sub2421	23.0	m	2
1513	sub3001	43.0	m	7
1514	sub2228	39.02	m	9
1515	sub3088	23.0	f	2
1516	sub196	52.67	f	9
1517	sub383	22.0	f	2
1518	sub1956	19.0	f	8
1519	sub1605	46.0	m	13
1520	sub88	21.0	m	3
1521	sub1899	55.54	f	9
1522	sub2994	18.0	f	0
1523	sub2564	26.0	m	8
1524	sub2757	29.11	f	9
1525	sub389	19.0	m	3
1526	sub2511	69.0	f	14
1527	sub1974	23.0	m	3
1528	sub2830	30.0	f	0
1529	sub48	21.0	f	2
1530	sub933	38.0	m	10
1531	sub840	19.0	m	3
1532	sub1987	47.0	m	2
1533	sub362	23.0	f	16
1534	sub1357	24.0	f	9
1535	sub1362	49.0	f	2
1536	sub25	52.0	f	2
1537	sub1212	33.0	m	13
1538	sub2185	21.0	m	14
1539	sub1487	26.0	f	2
1540	sub2791	29.0	f	0
1541	sub1476	60.4	f	11
1542	sub369	21.0	m	3
1543	sub1505	25.0	f	1
1544	sub1643	27.0	m	2
1545	sub1237	64.19	f	9
1546	sub1052	20.0	m	13
1547	sub943	23.0	f	0
1548	sub789	39.0	f	7
1549	sub1933	38.0	f	10
1550	sub2824	24.0	f	4
1551	sub1130	25.0	m	13
1552	sub1934	32.0	m	2
1553	sub2126	64.58	f	9
1554	sub2381	30.0	m	3
1555	sub677	24.0	m	8
1556	sub516	52.89	m	9
1557	sub1544	26.0	f	4
1558	sub750	21.0	f	13
1559	sub3094	19.0	m	8
1560	sub1447	20.0	m	4
1561	sub1021	17.0	m	2
1562	sub2001	23.0	f	2
1563	sub3235	64.77	f	11
1564	sub1725	45.0	f	2
1565	sub1305	29.74	f	9
1566	sub2588	21.0	m	4
1567	sub3023	72.15	f	9
1568	sub217	30.0	f	0
1569	sub2493	22.0	f	2
1570	sub1127	30.69	f	9
1571	sub512	25.0	m	12
1572	sub1825	18.0	m	13
1573	sub1480	50.0	f	2
1574	sub975	75.0	f	14
1575	sub173	19.0	f	8
1576	sub703	27.08	f	9
1577	sub2823	53.0	f	0
1578	sub2308	23.04	m	9
1579	sub433	31.0	f	2
1580	sub1242	60.84	m	9
1581	sub780	26.0	m	2
1582	sub1919	23.0	m	4
1583	sub1218	29.0	f	13
1584	sub2227	36.55	m	9
1585	sub441	22.0	f	4
1586	sub3096	48.0	f	2
1587	sub814	38.0	m	13
1588	sub175	19.0	m	0
1589	sub2940	22.0	m	3
1590	sub2450	22.0	f	16
1591	sub2593	25.0	m	0
1592	sub2886	61.0	f	2
1593	sub2597	22.0	m	14
1594	sub464	24.0	f	2
1595	sub2718	42.0	f	8
1596	sub1473	60.87	f	9
1597	sub1535	23.0	f	2
1598	sub560	51.0	f	2
1599	sub114	26.0	f	2
1600	sub469	24.0	f	0
1601	sub2274	31.0	f	2
1602	sub1197	80.8	m	9
1603	sub459	31.59	f	5
1604	sub1861	25.0	f	16
1605	sub1024	19.0	m	10
1606	sub3006	30.0	f	0
1607	sub1543	26.0	m	1
1608	sub1296	23.0	f	4
1609	sub781	27.0	f	12
1610	sub2629	23.0	f	8
1611	sub846	73.56	m	9
1612	sub1158	52.0	f	2
1613	sub1018	19.0	m	8
1614	sub2806	24.0	m	14
1615	sub2225	47.0	f	14
1616	sub3086	50.0	f	2
1617	sub663	57.0	m	0
1618	sub95	41.0	m	12
1619	sub997	48.0	m	14
1620	sub1737	42.15	f	9
1621	sub2813	26.0	f	2
1622	sub2810	24.0	f	8
1623	sub1325	71.0	m	13
1624	sub698	42.0	m	2
1625	sub2623	23.0	m	3
1626	sub3025	23.0	m	0
1627	sub1523	65.88	f	11
1628	sub648	23.0	f	2
1629	sub2264	21.0	m	14
1630	sub1100	26.0	f	2
1631	sub2774	53.0	f	0
1632	sub543	22.0	m	2
1633	sub2914	24.0	f	2
1634	sub230	31.0	m	2
1635	sub3277	27.0	f	1
1636	sub191	20.0	m	3
1637	sub2557	46.0	f	10
1638	sub1743	29.0	m	0
1639	sub3093	26.0	f	14
1640	sub748	56.0	m	2
1641	sub1558	63.18	m	9
1642	sub1331	23.499000000000002	f	15
1643	sub1609	35.0	f	2
1644	sub1166	27.0	f	2
1645	sub761	50.0	m	2
1646	sub1418	30.0	m	2
1647	sub180	63.04	f	9
1648	sub1203	22.57	f	9
1649	sub2571	40.0	m	13
1650	sub775	18.0	f	4
1651	sub2750	60.0	f	14
1652	sub3082	55.0	f	14
1653	sub2476	28.0	m	8
1654	sub2150	21.0	f	16
1655	sub2255	20.0	f	8
1656	sub490	28.0	f	8
1657	sub3294	30.0	m	8
1658	sub366	41.23	m	9
1659	sub2704	26.0	m	2
1660	sub2711	23.0	f	1
1661	sub760	56.0	f	2
1662	sub1298	25.0	f	1
1663	sub1681	51.0	f	2
1664	sub3253	24.0	f	2
1665	sub2251	27.02	f	5
1666	sub2865	59.0	f	2
1667	sub1942	19.0	f	4
1668	sub329	24.18	m	9
1669	sub500	37.0	f	2
1670	sub965	48.0	f	2
1671	sub2723	31.0	f	8
1672	sub1773	19.0	m	8
1673	sub2086	24.0	m	3
1674	sub2816	27.0	f	2
1675	sub1085	21.0	m	3
1676	sub755	33.0	f	7
1677	sub2399	27.0	f	2
1678	sub2269	62.06	f	9
1679	sub1877	73.0	f	14
1680	sub2235	24.0	f	2
1681	sub2603	47.0	f	2
1682	sub880	52.0	f	2
1683	sub2545	34.72	m	5
1684	sub1770	34.0	f	0
1685	sub2181	20.0	f	2
1686	sub370	23.0	f	2
1687	sub2321	32.0	f	2
1688	sub1090	58.0	f	2
1689	sub2969	54.19	f	9
1690	sub94	20.0	m	4
1691	sub2055	24.0	f	0
1692	sub899	22.0	f	8
1693	sub993	35.52	m	9
1694	sub3078	28.0	f	2
1695	sub1033	31.0	f	2
1696	sub2620	54.0	m	10
1697	sub1082	64.0	f	14
1698	sub333	29.0	f	3
1699	sub1495	52.0	f	14
1700	sub2669	19.0	m	8
1701	sub1945	20.0	m	3
1702	sub146	28.0	f	0
1703	sub1789	68.48	f	9
1704	sub2096	42.0	f	2
1705	sub522	20.0	f	8
1706	sub609	33.83	m	9
1707	sub1551	33.0	m	0
1708	sub2880	66.0	f	14
1709	sub300	26.0	f	2
1710	sub607	25.0	f	0
1711	sub1965	40.0	m	0
1712	sub2296	20.0	m	3
1713	sub633	43.0	f	2
1714	sub2560	40.0	f	13
1715	sub2401	49.0	f	2
1716	sub2347	56.0	f	2
1717	sub1897	19.0	f	8
1718	sub523	69.13	m	9
1719	sub426	27.0	f	0
1720	sub1275	41.0	m	2
1721	sub593	43.0	f	14
1722	sub2210	44.0	m	14
1723	sub1805	21.0	f	2
1724	sub2553	43.0	f	0
1725	sub1620	45.0	f	14
1726	sub331	18.0	m	3
1727	sub1865	56.0	f	0
1728	sub2315	30.0	m	0
1729	sub2523	35.0	m	2
1730	sub800	22.0	f	0
1731	sub2565	44.0	m	10
1732	sub3222	31.0	f	13
1733	sub886	23.0	m	2
1734	sub2118	79.0	m	6
1735	sub2312	36.0	f	2
1736	sub2155	43.0	f	2
1737	sub2009	19.0	f	8
1738	sub2893	67.06	f	9
1739	sub301	33.0	f	2
1740	sub2631	30.0	m	10
1741	sub1050	82.0	f	14
1742	sub988	68.0	m	14
1743	sub2792	23.0	f	0
1744	sub1836	27.0	m	10
1745	sub73	29.0	m	8
1746	sub401	59.0	f	14
1747	sub2309	47.0	f	2
1748	sub1316	35.0	m	8
1749	sub2178	56.0	f	1
1750	sub2452	58.0	m	2
1751	sub164	24.0	f	10
1752	sub1515	20.0	f	4
1753	sub3028	23.0	f	1
1754	sub1519	86.32	f	9
1755	sub2007	50.0	f	0
1756	sub2143	65.0	f	6
1757	sub2252	42.0	m	13
1758	sub649	27.84	f	9
1759	sub778	48.05	m	9
1760	sub2624	26.0	f	8
1761	sub2831	63.25	m	9
1762	sub1095	26.0	f	2
1763	sub2135	27.73	f	9
1764	sub2965	56.0	f	2
1765	sub2925	21.0	f	8
1766	sub704	49.0	m	10
1767	sub3224	84.0	m	14
1768	sub489	51.75	m	9
1769	sub10	25.0	f	0
1770	sub1173	51.0	m	13
1771	sub317	66.33	m	9
1772	sub2453	20.07	m	9
1773	sub515	27.82	f	9
1774	sub1065	70.56	f	9
1775	sub587	18.0	m	8
1776	sub2127	29.0	f	0
1777	sub2622	27.0	m	0
1778	sub1812	22.0	f	13
1779	sub2568	18.0	m	4
1780	sub115	58.0	f	2
1781	sub2625	22.0	f	4
1782	sub914	28.0	m	14
1783	sub2256	30.0	m	0
1784	sub2783	43.0	m	2
1785	sub1827	32.0	f	3
1786	sub1410	22.0	m	2
1787	sub1936	27.0	f	2
1788	sub3244	20.0	f	0
1789	sub1389	53.0	m	2
1790	sub2643	19.0	m	16
1791	sub2140	40.0	m	2
1792	sub999	30.0	m	0
1793	sub2530	27.0	m	2
1794	sub2832	46.0	f	0
1795	sub110	20.0	m	4
1796	sub910	69.07	f	9
1797	sub336	29.0	f	2
1798	sub837	25.0	f	2
1799	sub828	60.9	f	9
1800	sub1961	20.0	f	8
1801	sub1048	19.0	f	4
1802	sub1910	20.0	m	3
1803	sub233	30.07	m	9
1804	sub2473	23.0	m	14
1805	sub1443	68.12	f	11
1806	sub429	47.0	m	2
1807	sub2619	60.1	f	9
1808	sub2491	20.0	f	4
1809	sub2755	75.94	m	9
1810	sub1254	55.0	m	0
1811	sub1272	22.0	f	2
1812	sub3236	18.0	m	2
1813	sub2520	78.0	f	14
1814	sub1378	46.0	f	0
1815	sub2092	38.0	m	0
1816	sub47	21.0	f	4
1817	sub1136	29.78	m	5
1818	sub2499	23.96	f	5
1819	sub2602	76.0	f	13
1820	sub645	28.0	f	13
1821	sub3268	23.0	m	8
1822	sub2485	20.0	f	8
1823	sub1430	21.0	m	3
1824	sub502	25.0	f	2
1825	sub2785	21.0	f	4
1826	sub3293	20.0	f	14
1827	sub1499	23.0	m	14
1828	sub2862	24.0	f	0
1829	sub208	54.0	f	2
1830	sub2029	30.0	m	10
1831	sub2503	34.0	f	2
1832	sub234	61.49	f	9
1833	sub1916	23.0	f	4
1834	sub2059	28.0	m	0
1835	sub905	33.24	m	9
1836	sub877	19.0	m	4
1837	sub2044	38.89	f	9
1838	sub3106	24.0	f	8
1839	sub3064	19.0	f	13
1840	sub2377	69.28	m	9
1841	sub2821	51.66	f	9
1842	sub405	50.0	f	0
