	subject_ID	age	gender	site
950	sub3071	22.0	m	2
951	sub1089	23.0	f	4
952	sub556	31.0	f	0
953	sub1236	73.02	m	9
954	sub850	74.0	f	13
955	sub14	52.0	f	14
956	sub2152	28.0	m	2
957	sub27	23.0	m	0
958	sub1041	22.0	m	1
959	sub2124	33.0	f	2
960	sub2554	20.0	f	1
961	sub550	62.0	m	9
962	sub1287	50.0	m	0
963	sub620	29.0	m	8
964	sub2697	30.0	f	8
965	sub1147	45.0	f	14
966	sub1999	19.0	f	8
967	sub3217	67.82	f	9
968	sub139	61.07	f	9
969	sub1279	29.82	m	9
970	sub1355	28.81	f	9
971	sub2777	18.0	f	8
972	sub284	67.74	f	9
973	sub2003	20.0	m	14
974	sub1342	21.0	f	8
975	sub1017	51.0	f	2
976	sub619	30.0	f	2
977	sub964	38.78	m	9
978	sub1294	22.0	m	4
979	sub2317	27.0	f	8
980	sub1295	24.0	f	8
981	sub2220	72.0	m	14
982	sub777	47.0	m	10
983	sub299	38.0	m	2
984	sub2684	23.0	m	13
985	sub1343	63.68	m	9
986	sub158	36.48	f	9
987	sub2000	61.0	f	2
988	sub107	39.0	m	2
989	sub2112	19.0	f	8
990	sub1711	32.3	f	5
991	sub2988	21.0	m	2
992	sub2329	19.0	f	16
993	sub2590	41.82	m	9
994	sub3249	44.0	m	2
995	sub805	22.0	m	3
996	sub2108	49.0	m	2
997	sub2158	20.0	f	4
998	sub2006	50.0	f	0
999	sub2701	21.0	m	14
1000	sub415	20.0	m	14
1001	sub1411	25.0	m	3
1002	sub1583	22.0	m	8
1003	sub345	23.35	m	9
1004	sub2045	45.0	f	13
1005	sub1338	65.0	f	2
1006	sub1538	28.0	m	0
1007	sub1862	22.0	m	3
1008	sub1249	22.0	f	4
1009	sub601	26.0	f	0
1010	sub1308	63.66	m	9
1011	sub985	34.28	m	9
1012	sub817	34.0	f	2
1013	sub2615	18.0	f	0
1014	sub672	26.0	f	1
1015	sub1871	23.0	f	12
1016	sub1752	67.0	f	14
1017	sub683	35.0	m	8
1018	sub1976	28.0	m	8
1019	sub2098	20.0	m	4
1020	sub3034	73.18	f	9
1021	sub1040	25.0	m	2
1022	sub2648	22.642	f	15
1023	sub825	20.0	f	8
1024	sub1746	17.0	f	2
1025	sub1834	23.0	f	10
1026	sub746	38.59	f	9
1027	sub15	24.4079	f	15
1028	sub2257	28.0	m	8
1029	sub1427	20.0	m	10
1030	sub353	23.0	f	2
1031	sub2286	26.0	f	0
1032	sub1251	23.72	f	9
1033	sub1573	27.0	m	13
1034	sub1159	63.4	f	9
1035	sub2116	27.0	m	10
1036	sub2710	21.0	f	14
1037	sub935	24.0	m	2
1038	sub1744	40.0	f	2
1039	sub919	30.3	f	5
1040	sub2478	27.0	f	8
1041	sub510	37.42	f	5
1042	sub147	19.0	f	8
1043	sub716	39.0	m	3
1044	sub1285	24.0	m	2
1045	sub3144	17.0	m	2
1046	sub2525	60.46	f	9
1047	sub2439	26.0	m	3
1048	sub2837	53.0	m	2
1049	sub2579	23.0	m	1
1050	sub3263	43.0	m	2
1051	sub1853	58.72	m	9
1052	sub1587	30.0	f	0
1053	sub165	22.0	f	4
1054	sub1104	21.0	f	3
1055	sub1371	86.0	m	14
1056	sub2297	31.0	m	1
1057	sub1184	22.0	m	2
1058	sub330	66.53	f	9
1059	sub3029	49.0	m	0
1060	sub223	18.0	m	16
1061	sub1284	20.0	f	4
1062	sub2049	21.0	f	14
1063	sub2802	47.0	m	2
1064	sub1750	30.0	m	2
1065	sub52	20.0	f	4
1066	sub1738	20.0	m	3
1067	sub225	48.0	f	0
1068	sub2814	24.0	f	2
1069	sub1489	25.0	m	4
1070	sub2869	53.67	f	9
1071	sub2060	23.0	m	2
1072	sub2397	31.0	m	2
1073	sub904	42.22	f	9
1074	sub2939	27.0	f	1
1075	sub1726	85.0	f	13
1076	sub833	20.0	f	10
1077	sub2446	46.0	f	2
1078	sub1531	39.0	m	8
1079	sub465	24.0	m	8
1080	sub2490	32.0	m	2
1081	sub2284	65.41	f	9
1082	sub313	27.0	m	2
1083	sub2408	21.0	m	8
1084	sub89	28.0	m	2
1085	sub134	22.0	f	12
1086	sub2818	22.0	m	13
1087	sub1253	27.0	f	0
1088	sub92	27.0	f	10
1089	sub2435	51.0	m	14
1090	sub3051	37.21	f	9
1091	sub1141	19.0	f	8
1092	sub2524	47.0	m	13
1093	sub1200	57.7	f	9
1094	sub2627	20.0	m	14
1095	sub1954	39.0	m	2
1096	sub573	66.0	f	13
1097	sub2541	63.42	f	9
1098	sub809	29.78	f	9
1099	sub57	24.0	m	8
1100	sub346	28.0	f	8
1101	sub617	25.0	m	12
1102	sub2670	55.58	f	9
1103	sub427	33.0	f	10
1104	sub2864	45.0	m	2
1105	sub2444	26.0	f	2
1106	sub1604	32.0	m	3
1107	sub2460	21.0	f	0
1108	sub902	53.0	m	13
1109	sub85	22.0	m	14
1110	sub3125	32.0	m	2
1111	sub684	26.58	f	9
1112	sub2114	23.0	f	2
1113	sub1912	29.0	m	2
1114	sub1299	31.0	m	10
1115	sub1539	24.0	f	2
1116	sub1807	21.0	m	3
1117	sub1105	44.0	f	2
1118	sub1129	21.0	f	4
1119	sub1775	21.0	m	8
1120	sub1392	21.0	m	3
1121	sub2539	56.0	m	2
1122	sub3205	65.0	m	6
1123	sub2132	27.0	f	1
1124	sub1565	26.0	m	3
1125	sub2456	23.0	f	0
1126	sub503	43.0	m	14
1127	sub2343	86.0	f	14
1128	sub1823	74.0	f	14
1129	sub559	22.0	m	4
1130	sub1614	21.0	f	16
1131	sub2074	19.0	m	10
1132	sub1848	22.97	f	9
1133	sub97	28.0	m	13
1134	sub266	33.69	f	9
1135	sub3124	22.0	m	4
1136	sub396	50.02	f	9
1137	sub2160	20.0	f	4
1138	sub310	26.0	m	2
1139	sub1171	49.0	m	12
1140	sub2938	54.0	f	14
1141	sub2447	18.0	f	3
1142	sub356	23.0	f	2
1143	sub2744	41.72	f	9
1144	sub2978	73.54	f	9
1145	sub1637	34.0	m	2
1146	sub2599	22.0	f	14
1147	sub518	58.05	f	11
1148	sub2604	22.0	m	14
1149	sub845	22.0	f	0
1150	sub222	22.0	f	2
1151	sub1692	58.0	f	0
1152	sub821	45.3	m	9
1153	sub1850	19.0	m	8
1154	sub691	39.0	f	8
1155	sub2956	21.0	m	3
1156	sub604	57.07	m	9
1157	sub292	37.0	m	0
1158	sub1890	27.33	f	9
1159	sub31	22.0	f	1
1160	sub1244	20.0	f	4
1161	sub2989	20.0	f	8
1162	sub979	25.0	f	2
1163	sub2043	60.91	m	9
1164	sub666	25.0	m	1
1165	sub3009	70.71	m	9
1166	sub2238	21.0	f	0
1167	sub109	19.0	m	1
1168	sub1192	26.0	f	2
1169	sub81	52.0	f	0
1170	sub3228	46.0	f	2
1171	sub1867	30.0	m	0
1172	sub2827	35.0	m	10
1173	sub1377	71.0	f	14
1174	sub1353	23.0	m	1
1175	sub2661	28.0	f	2
1176	sub268	34.0	m	3
1177	sub642	32.0	f	13
1178	sub1057	24.0	f	8
1179	sub1931	64.0	m	6
1180	sub1442	22.0	f	4
1181	sub3113	43.0	f	2
1182	sub430	37.0	m	13
1183	sub1483	56.0	m	0
1184	sub574	42.0	m	13
1185	sub2789	60.08	m	9
1186	sub186	39.0	f	2
1187	sub1069	21.0	m	2
1188	sub1824	60.6	f	9
1189	sub2896	40.0	m	2
1190	sub1022	85.74	m	11
1191	sub594	29.26	m	9
1192	sub1529	25.0	m	3
1193	sub1576	65.85	m	9
1194	sub1829	23.0	f	4
1195	sub739	59.78	f	9
1196	sub2549	22.0	f	1
1197	sub1234	36.0	f	0
1198	sub3188	20.0	f	4
1199	sub3037	20.0	f	2
1200	sub1268	26.0	f	1
1201	sub1680	28.0	m	3
1202	sub3005	19.0	m	14
1203	sub706	26.0	f	2
1204	sub404	19.0	f	1
1205	sub1714	46.0	m	0
1206	sub1882	28.0	f	2
1207	sub2595	20.0	f	1
1208	sub155	25.21	f	9
1209	sub90	33.0	f	2
1210	sub1063	27.0	m	14
1211	sub2268	43.53	m	5
1212	sub2716	21.0	m	2
1213	sub639	29.0	m	2
1214	sub3270	23.0	m	3
1215	sub1962	22.0	m	4
1216	sub2853	64.0	m	14
1217	sub3227	27.0	m	8
1218	sub1506	29.0	f	2
1219	sub3065	44.92	f	9
1220	sub1448	71.0	f	14
1221	sub316	22.0	f	1
1222	sub596	33.59	m	9
1223	sub1545	27.0	m	8
1224	sub194	33.0	m	3
1225	sub98	74.0	f	14
1226	sub1009	62.0	m	1
1227	sub2575	29.0	m	0
1228	sub23	24.0	f	0
1229	sub1232	22.0	m	2
1230	sub2957	35.0	m	2
1231	sub1891	55.0	f	14
1232	sub699	33.0	f	8
1233	sub715	23.0	f	2
1234	sub2698	46.0	m	13
1235	sub3162	44.0	f	2
1236	sub582	58.0	m	14
1237	sub2860	61.59	m	9
1238	sub3067	41.0	f	2
1239	sub690	28.0	f	0
1240	sub613	29.0	f	14
1241	sub3080	28.0	f	0
1242	sub1589	29.0	f	2
1243	sub2542	32.0	m	2
1244	sub1845	40.0	m	3
1245	sub513	47.0	f	0
1246	sub779	30.31	m	5
1247	sub2431	45.0	m	2
1248	sub1027	33.92	m	9
1249	sub2919	18.0	m	4
1250	sub3283	27.1	m	5
1251	sub3274	39.0	m	3
1252	sub1902	24.0	m	8
1253	sub2307	51.0	f	2
1254	sub227	35.81	m	9
1255	sub848	28.0	m	0
1256	sub2105	37.0	f	8
1257	sub87	43.0	m	2
1258	sub2467	20.0	f	14
1259	sub733	22.0	f	1
1260	sub2638	50.0	m	10
1261	sub371	27.0	m	10
1262	sub3292	55.83	m	9
1263	sub1837	55.0	m	2
1264	sub3259	20.0	m	4
1265	sub765	63.97	f	9
1266	sub1370	23.0	m	8
1267	sub3214	50.0	f	2
1268	sub2895	24.0	f	4
1269	sub1111	25.0	m	1
1270	sub753	31.0	f	2
1271	sub1556	28.0	m	14
1272	sub108	77.0	f	13
1273	sub1799	37.0	f	13
1274	sub2014	61.0	m	6
1275	sub1380	57.0	f	7
1276	sub298	23.0	f	0
1277	sub388	46.0	m	10
1278	sub1180	36.0	f	2
1279	sub2608	19.98	f	9
1280	sub1379	36.0	m	0
1281	sub2058	28.0	m	1
1282	sub2764	60.02	f	9
1283	sub2064	24.0	m	0
1284	sub823	52.0	f	0
1285	sub2727	24.0	m	0
1286	sub710	68.27	m	9
1287	sub2759	23.0	m	0
1288	sub772	31.0	m	2
1289	sub2964	44.0	m	3
1290	sub1900	26.0	f	2
1291	sub3047	35.0	m	1
1292	sub397	21.0	f	16
1293	sub2930	71.66	m	9
1294	sub1387	23.0	f	4
1295	sub580	27.0	f	8
1296	sub2971	31.0	m	0
1297	sub1937	51.0	m	14
1298	sub1727	23.0	m	0
1299	sub2790	27.38	f	9
1300	sub2430	19.0	f	1
1301	sub116	23.0	f	2
1302	sub306	63.88	f	9
1303	sub174	33.0	m	2
1304	sub2094	25.71	m	9
1305	sub2110	51.0	m	10
1306	sub131	33.0	m	8
1307	sub355	58.0	f	14
1308	sub2656	22.0	f	14
1309	sub961	26.0	m	8
1310	sub327	19.0	m	3
1311	sub3284	54.0	f	0
1312	sub763	40.0	m	13
1313	sub1333	26.0	f	10
1314	sub2212	25.0	f	2
1315	sub622	79.41	m	9
1316	sub1863	83.0	f	14
1317	sub55	28.0	f	2
1318	sub241	46.0	m	2
1319	sub3018	27.0	m	2
1320	sub361	50.0	f	14
1321	sub1995	22.0	f	1
1322	sub1656	19.0	m	14
1323	sub2362	69.0	m	14
1324	sub3178	62.0	m	11
1325	sub1025	66.28	m	9
1326	sub3175	35.02	f	9
1327	sub237	18.0	m	0
1328	sub1895	44.99	f	9
1329	sub75	53.0	f	2
1330	sub2214	59.13	m	9
1331	sub295	77.0	m	14
1332	sub1582	44.0	f	0
1333	sub1102	27.0	m	3
1334	sub2224	27.0	f	8
1335	sub1460	59.0	f	0
1336	sub1403	26.0	m	2
1337	sub2950	26.0	f	2
1338	sub2070	28.0	m	1
1339	sub2061	27.0	m	0
1340	sub1340	70.25	f	9
1341	sub1555	34.29	m	9
1342	sub1201	76.78	f	9
1343	sub2737	40.0	f	2
1344	sub658	64.0	f	14
1345	sub3012	25.66	f	9
1346	sub1512	32.0	m	2
1347	sub1664	52.0	f	2
1348	sub1045	29.0	f	8
1349	sub263	23.0	m	13
1350	sub2304	30.0	m	2
1351	sub220	59.91	f	9
1352	sub616	32.0	f	8
1353	sub2506	58.37	f	9
1354	sub1161	21.0	f	4
1355	sub3148	84.0	f	14
1356	sub2522	22.0	m	4
1357	sub2729	34.01	f	9
1358	sub1229	24.2984	f	15
1359	sub1372	22.0	m	8
1360	sub1128	23.0	f	2
1361	sub2020	43.0	f	0
1362	sub275	30.0	m	0
1363	sub1922	45.0	m	0
1364	sub2153	45.0	m	2
1365	sub2366	51.0	f	0
1366	sub1337	53.0	f	13
1367	sub2065	40.0	f	10
1368	sub3242	45.0	f	2
1369	sub374	59.0	m	2
1370	sub651	86.2	m	9
1371	sub128	20.0	m	16
1372	sub1520	33.76	f	9
1373	sub113	64.1	f	9
1374	sub2722	52.0	m	2
1375	sub915	44.85	f	9
1376	sub692	33.0	m	0
1377	sub742	21.0	f	2
1378	sub2528	28.12	m	9
1379	sub1794	53.0	m	13
1380	sub148	26.0	f	14
1381	sub3190	47.0	f	13
1382	sub17	53.0	f	2
1383	sub2378	50.0	m	2
1384	sub350	59.74	f	9
1385	sub972	22.0	f	0
1386	sub764	34.0	m	0
1387	sub3053	19.0	f	14
1388	sub2657	65.1	m	9
1389	sub2901	58.0	m	2
1390	sub3163	59.22	f	9
1391	sub1093	26.88	m	9
1392	sub2184	22.0	m	3
1393	sub1706	24.0	m	0
1394	sub3199	29.0	f	2
1395	sub3114	30.18	f	9
1396	sub3238	36.0	m	8
1397	sub2040	23.0	f	8
1398	sub1108	21.0	m	4
1399	sub770	75.63	f	9
1400	sub1181	27.0	m	0
1401	sub2641	45.0	m	13
1402	sub3077	23.0	f	0
1403	sub2740	21.0	f	4
1404	sub1717	28.0	f	4
1405	sub252	18.0	f	0
1406	sub2073	24.0	f	4
1407	sub2879	52.0	f	0
1408	sub1981	35.0	m	2
1409	sub3079	32.0	m	12
1410	sub2658	20.93	f	9
1411	sub625	20.0	f	4
1412	sub1366	37.0	m	2
1413	sub1336	42.0	m	10
1414	sub654	22.0	m	2
1415	sub1893	43.0	f	8
1416	sub258	23.0	m	14
1417	sub819	28.0	m	8
1418	sub811	53.0	m	10
1419	sub795	73.0	f	14
1420	sub2829	21.0	f	2
1421	sub1059	30.7	m	9
1422	sub2992	69.33	m	9
1423	sub3204	33.0	f	2
1424	sub170	28.0	f	16
1425	sub2544	38.94	m	9
1426	sub2451	25.0	m	8
1427	sub3230	21.0	f	4
1428	sub3103	26.0	m	2
1429	sub2682	21.0	m	8
1430	sub759	26.0	m	3
1431	sub2719	22.0	f	8
1432	sub250	60.41	f	9
1433	sub524	21.0	m	14
1434	sub2635	26.0	f	2
1435	sub1228	20.0	f	4
1436	sub3087	57.0	m	13
1437	sub2961	24.57	f	9
1438	sub325	27.0	f	8
1439	sub2414	49.0	f	14
1440	sub2513	22.0	m	4
1441	sub2977	31.0	f	8
1442	sub2100	34.0	f	0
1443	sub1660	23.0	m	14
1444	sub2234	44.0	m	13
1445	sub262	55.54	f	9
1446	sub232	59.0	f	0
1447	sub1026	37.0	f	0
1448	sub1402	44.0	f	14
1449	sub3084	62.51	f	9
1450	sub963	37.14	f	9
1451	sub1590	48.0	f	2
1452	sub1023	45.39	m	9
1453	sub2612	30.0	m	14
1454	sub2142	64.0	f	0
1455	sub1213	20.0	f	12
1456	sub2123	24.0	m	8
1457	sub2497	30.0	m	8
1458	sub606	81.0	f	14
1459	sub1884	21.0	f	13
1460	sub3160	20.0	m	4
1461	sub211	19.0	f	10
1462	sub711	19.0	f	10
1463	sub1694	24.0	f	0
1464	sub1864	31.0	f	0
1465	sub1665	23.0	m	8
1466	sub1923	27.0	f	16
1467	sub141	30.0	m	14
1468	sub1878	40.0	m	1
1469	sub893	24.0	m	0
1470	sub2942	24.0	m	2
1471	sub1347	21.0	m	13
1472	sub973	23.0	m	2
1473	sub1536	35.0	m	14
1474	sub162	42.0	f	2
1475	sub2200	34.0	m	2
1476	sub868	48.0	m	2
1477	sub1879	88.0	f	14
1478	sub3098	80.0	f	14
1479	sub30	30.0	f	8
1480	sub572	50.0	m	0
1481	sub738	75.83	f	9
1482	sub1208	54.0	f	0
1483	sub3239	28.61	m	9
1484	sub2084	54.0	m	0
1485	sub2231	52.53	f	9
1486	sub1524	48.0	m	14
1487	sub436	64.0	f	0
1488	sub3044	27.0	m	8
1489	sub1788	35.0	f	2
1490	sub2487	47.0	m	10
1491	sub2781	81.0	f	14
1492	sub2887	67.24	f	9
1493	sub1162	21.02	f	15
1494	sub1106	21.0	f	0
1495	sub660	22.0	f	14
1496	sub2421	23.0	m	2
1497	sub3001	43.0	m	7
1498	sub2228	39.02	m	9
1499	sub3088	23.0	f	2
1500	sub196	52.67	f	9
1501	sub383	22.0	f	2
1502	sub1956	19.0	f	8
1503	sub1605	46.0	m	13
1504	sub1263	25.0	f	1
1505	sub88	21.0	m	3
1506	sub1899	55.54	f	9
1507	sub2994	18.0	f	0
1508	sub2564	26.0	m	8
1509	sub2997	21.0	f	4
1510	sub2757	29.11	f	9
1511	sub389	19.0	m	3
1512	sub2511	69.0	f	14
1513	sub1974	23.0	m	3
1514	sub231	41.0	f	2
1515	sub2830	30.0	f	0
1516	sub933	38.0	m	10
1517	sub840	19.0	m	3
1518	sub1987	47.0	m	2
1519	sub362	23.0	f	16
1520	sub1357	24.0	f	9
1521	sub25	52.0	f	2
1522	sub2185	21.0	m	14
1523	sub1487	26.0	f	2
1524	sub2791	29.0	f	0
1525	sub2868	68.85	f	9
1526	sub1476	60.4	f	11
1527	sub369	21.0	m	3
1528	sub1505	25.0	f	1
1529	sub3112	61.0	f	13
1530	sub2946	55.0	f	14
1531	sub1643	27.0	m	2
1532	sub1237	64.19	f	9
1533	sub1052	20.0	m	13
1534	sub1585	70.11	m	11
1535	sub2824	24.0	f	4
1536	sub631	22.65	f	9
1537	sub1130	25.0	m	13
1538	sub1934	32.0	m	2
1539	sub2126	64.58	f	9
1540	sub2381	30.0	m	3
1541	sub677	24.0	m	8
1542	sub516	52.89	m	9
1543	sub750	21.0	f	13
1544	sub3094	19.0	m	8
1545	sub1447	20.0	m	4
1546	sub3235	64.77	f	11
1547	sub1434	32.0	m	8
1548	sub3023	72.15	f	9
1549	sub217	30.0	f	0
1550	sub2493	22.0	f	2
1551	sub512	25.0	m	12
1552	sub1825	18.0	m	13
1553	sub1480	50.0	f	2
1554	sub975	75.0	f	14
1555	sub173	19.0	f	8
1556	sub532	22.0	f	0
1557	sub703	27.08	f	9
1558	sub2823	53.0	f	0
1559	sub3059	28.0	m	1
1560	sub780	26.0	m	2
1561	sub1919	23.0	m	4
1562	sub1218	29.0	f	13
1563	sub2227	36.55	m	9
1564	sub1724	52.0	f	14
1565	sub2146	27.0	f	1
1566	sub3096	48.0	f	2
1567	sub814	38.0	m	13
1568	sub2940	22.0	m	3
1569	sub2835	27.0	m	10
1570	sub2450	22.0	f	16
1571	sub2630	26.0	f	2
1572	sub2593	25.0	m	0
1573	sub2886	61.0	f	2
1574	sub464	24.0	f	2
1575	sub2718	42.0	f	8
1576	sub2569	19.0	m	1
1577	sub1473	60.87	f	9
1578	sub1535	23.0	f	2
1579	sub674	46.37	f	9
1580	sub560	51.0	f	2
1581	sub114	26.0	f	2
1582	sub469	24.0	f	0
1583	sub2274	31.0	f	2
1584	sub531	49.0	f	0
1585	sub860	30.0	f	2
1586	sub2734	21.0	f	16
1587	sub1197	80.8	m	9
1588	sub459	31.59	f	5
1589	sub267	59.0	f	2
1590	sub2807	22.0	m	2
1591	sub1024	19.0	m	10
1592	sub3136	45.0	m	2
1593	sub3006	30.0	f	0
1594	sub1543	26.0	m	1
1595	sub1915	31.0	f	8
1596	sub1296	23.0	f	4
1597	sub781	27.0	f	12
1598	sub847	46.0	f	2
1599	sub2629	23.0	f	8
1600	sub846	73.56	m	9
1601	sub1158	52.0	f	2
1602	sub2225	47.0	f	14
1603	sub2285	25.0	m	0
1604	sub3086	50.0	f	2
1605	sub663	57.0	m	0
1606	sub190	19.0	m	3
1607	sub1971	18.0	m	10
1608	sub2889	67.16	f	9
1609	sub997	48.0	m	14
1610	sub1737	42.15	f	9
1611	sub2335	25.0	m	2
1612	sub2813	26.0	f	2
1613	sub939	23.0	f	0
1614	sub1325	71.0	m	13
1615	sub698	42.0	m	2
1616	sub1521	22.0	m	8
1617	sub3025	23.0	m	0
1618	sub1523	65.88	f	11
1619	sub648	23.0	f	2
1620	sub2264	21.0	m	14
1621	sub1100	26.0	f	2
1622	sub2774	53.0	f	0
1623	sub543	22.0	m	2
1624	sub2914	24.0	f	2
1625	sub2390	24.0	f	0
1626	sub2678	52.0	m	0
1627	sub2145	30.0	m	13
1628	sub1456	74.0	m	13
1629	sub3277	27.0	f	1
1630	sub39	41.0	f	14
1631	sub191	20.0	m	3
1632	sub2557	46.0	f	10
1633	sub1743	29.0	m	0
1634	sub1216	34.0	m	14
1635	sub3093	26.0	f	14
1636	sub1132	67.0	f	13
1637	sub748	56.0	m	2
1638	sub1166	27.0	f	2
1639	sub2877	23.0	f	2
1640	sub1418	30.0	m	2
1641	sub180	63.04	f	9
1642	sub820	59.26	m	9
1643	sub1946	44.0	f	0
1644	sub1203	22.57	f	9
1645	sub2571	40.0	m	13
1646	sub775	18.0	f	4
1647	sub3082	55.0	f	14
1648	sub2476	28.0	m	8
1649	sub490	28.0	f	8
1650	sub3294	30.0	m	8
1651	sub366	41.23	m	9
1652	sub2704	26.0	m	2
1653	sub2188	23.0	f	12
1654	sub3209	21.0	m	3
1655	sub2711	23.0	f	1
1656	sub1957	30.0	m	8
1657	sub760	56.0	f	2
1658	sub2253	19.0	f	8
1659	sub1989	51.0	m	2
1660	sub1298	25.0	f	1
1661	sub1681	51.0	f	2
1662	sub3253	24.0	f	2
1663	sub2251	27.02	f	5
1664	sub1241	19.0	m	8
1665	sub1771	30.0	m	3
1666	sub2865	59.0	f	2
1667	sub1942	19.0	f	4
1668	sub329	24.18	m	9
1669	sub500	37.0	f	2
1670	sub2723	31.0	f	8
1671	sub1629	26.0	f	2
1672	sub1773	19.0	m	8
1673	sub1341	30.0	m	13
1674	sub2086	24.0	m	3
1675	sub2816	27.0	f	2
1676	sub1085	21.0	m	3
1677	sub990	20.0	f	1
1678	sub1553	20.0	m	13
1679	sub1877	73.0	f	14
1680	sub1042	30.0	f	13
1681	sub2235	24.0	f	2
1682	sub2603	47.0	f	2
1683	sub2545	34.72	m	5
1684	sub1770	34.0	f	0
1685	sub1369	51.0	m	7
1686	sub2181	20.0	f	2
1687	sub370	23.0	f	2
1688	sub2321	32.0	f	2
1689	sub1090	58.0	f	2
1690	sub2969	54.19	f	9
1691	sub2055	24.0	f	0
1692	sub899	22.0	f	8
1693	sub993	35.52	m	9
1694	sub1344	24.0	f	8
1695	sub3078	28.0	f	2
1696	sub1033	31.0	f	2
1697	sub2578	18.0	f	2
1698	sub2249	45.0	f	2
1699	sub2442	44.0	f	2
1700	sub1082	64.0	f	14
1701	sub1676	20.0	f	4
1702	sub1495	52.0	f	14
1703	sub2066	27.0	f	2
1704	sub2694	42.0	m	2
1705	sub2786	28.0	f	14
1706	sub2669	19.0	m	8
1707	sub1945	20.0	m	3
1708	sub146	28.0	f	0
1709	sub1789	68.48	f	9
1710	sub522	20.0	f	8
1711	sub609	33.83	m	9
1712	sub1551	33.0	m	0
1713	sub300	26.0	f	2
1714	sub2617	21.0	f	2
1715	sub607	25.0	f	0
1716	sub1965	40.0	m	0
1717	sub3287	21.0	f	2
1718	sub3099	52.0	f	13
1719	sub2296	20.0	m	3
1720	sub1060	69.0	f	14
1721	sub1501	40.0	m	12
1722	sub456	25.0	f	1
1723	sub2401	49.0	f	2
1724	sub2347	56.0	f	2
1725	sub872	42.0	f	2
1726	sub1731	19.0	m	14
1727	sub1897	19.0	f	8
1728	sub523	69.13	m	9
1729	sub426	27.0	f	0
1730	sub1275	41.0	m	2
1731	sub2570	26.0	f	2
1732	sub593	43.0	f	14
1733	sub1805	21.0	f	2
1734	sub2553	43.0	f	0
1735	sub1620	45.0	f	14
1736	sub331	18.0	m	3
1737	sub2840	30.0	f	13
1738	sub1865	56.0	f	0
1739	sub2523	35.0	m	2
1740	sub2760	29.0	m	8
1741	sub800	22.0	f	0
1742	sub3222	31.0	f	13
1743	sub886	23.0	m	2
1744	sub2118	79.0	m	6
1745	sub2312	36.0	f	2
1746	sub2155	43.0	f	2
1747	sub2009	19.0	f	8
1748	sub2893	67.06	f	9
1749	sub301	33.0	f	2
1750	sub2631	30.0	m	10
1751	sub1050	82.0	f	14
1752	sub988	68.0	m	14
1753	sub2792	23.0	f	0
1754	sub1836	27.0	m	10
1755	sub73	29.0	m	8
1756	sub401	59.0	f	14
1757	sub2751	51.0	m	2
1758	sub1316	35.0	m	8
1759	sub2178	56.0	f	1
1760	sub352	20.0	f	8
1761	sub2452	58.0	m	2
1762	sub164	24.0	f	10
1763	sub1889	32.0	f	2
1764	sub3028	23.0	f	1
1765	sub1519	86.32	f	9
1766	sub2007	50.0	f	0
1767	sub2143	65.0	f	6
1768	sub2252	42.0	m	13
1769	sub649	27.84	f	9
1770	sub778	48.05	m	9
1771	sub2624	26.0	f	8
1772	sub2831	63.25	m	9
1773	sub1095	26.0	f	2
1774	sub2135	27.73	f	9
1775	sub2965	56.0	f	2
1776	sub2925	21.0	f	8
1777	sub489	51.75	m	9
1778	sub2205	28.57	f	5
1779	sub1173	51.0	m	13
1780	sub806	34.0	m	2
1781	sub3218	46.0	m	2
1782	sub317	66.33	m	9
1783	sub2453	20.07	m	9
1784	sub515	27.82	f	9
1785	sub2077	29.0	m	0
1786	sub2127	29.0	f	0
1787	sub2622	27.0	m	0
1788	sub18	24.85	m	9
1789	sub1812	22.0	f	13
1790	sub2625	22.0	f	4
1791	sub914	28.0	m	14
1792	sub2256	30.0	m	0
1793	sub1827	32.0	f	3
1794	sub1410	22.0	m	2
1795	sub3244	20.0	f	0
1796	sub1393	34.0	m	3
1797	sub2643	19.0	m	16
1798	sub999	30.0	m	0
1799	sub2530	27.0	m	2
1800	sub2832	46.0	f	0
1801	sub110	20.0	m	4
1802	sub910	69.07	f	9
1803	sub1088	72.09	f	9
1804	sub837	25.0	f	2
1805	sub2081	27.0	m	3
1806	sub343	65.0	f	14
1807	sub1961	20.0	f	8
1808	sub1048	19.0	f	4
1809	sub1910	20.0	m	3
1810	sub3013	25.53	m	9
1811	sub1518	61.02	f	9
1812	sub1143	32.0	f	13
1813	sub233	30.07	m	9
1814	sub2473	23.0	m	14
1815	sub2491	20.0	f	4
1816	sub1254	55.0	m	0
1817	sub410	61.0	f	2
1818	sub2209	28.51	f	9
1819	sub1272	22.0	f	2
1820	sub2520	78.0	f	14
1821	sub1378	46.0	f	0
1822	sub2092	38.0	m	0
1823	sub1136	29.78	m	5
1824	sub2499	23.96	f	5
1825	sub2602	76.0	f	13
1826	sub645	28.0	f	13
1827	sub3268	23.0	m	8
1828	sub2485	20.0	f	8
1829	sub1430	21.0	m	3
1830	sub2785	21.0	f	4
1831	sub1079	28.0	m	0
1832	sub3293	20.0	f	14
1833	sub1499	23.0	m	14
1834	sub2029	30.0	m	10
1835	sub1116	58.0	m	0
1836	sub234	61.49	f	9
1837	sub2589	37.0	f	2
1838	sub1916	23.0	f	4
1839	sub1015	40.04	f	9
1840	sub2059	28.0	m	0
1841	sub905	33.24	m	9
1842	sub3060	20.0	m	8
