	subject_ID	age	gender	site
950	sub1491	20.0	f	14
951	sub332	62.68	m	9
952	sub2237	24.0	m	2
953	sub3071	22.0	m	2
954	sub556	31.0	f	0
955	sub1236	73.02	m	9
956	sub27	23.0	m	0
957	sub29	47.0	m	2
958	sub1041	22.0	m	1
959	sub2554	20.0	f	1
960	sub550	62.0	m	9
961	sub3058	50.0	m	0
962	sub602	42.37	f	9
963	sub620	29.0	m	8
964	sub2697	30.0	f	8
965	sub1147	45.0	f	14
966	sub1999	19.0	f	8
967	sub2215	31.0	m	0
968	sub3217	67.82	f	9
969	sub1279	29.82	m	9
970	sub1355	28.81	f	9
971	sub2777	18.0	f	8
972	sub284	67.74	f	9
973	sub2003	20.0	m	14
974	sub1342	21.0	f	8
975	sub1017	51.0	f	2
976	sub619	30.0	f	2
977	sub964	38.78	m	9
978	sub1294	22.0	m	4
979	sub1606	25.0	m	3
980	sub44	23.62	m	5
981	sub2317	27.0	f	8
982	sub1295	24.0	f	8
983	sub777	47.0	m	10
984	sub454	30.44	f	5
985	sub3130	18.0	m	8
986	sub2000	61.0	f	2
987	sub2208	25.0	f	0
988	sub107	39.0	m	2
989	sub2112	19.0	f	8
990	sub1711	32.3	f	5
991	sub682	24.88	m	9
992	sub2590	41.82	m	9
993	sub3249	44.0	m	2
994	sub805	22.0	m	3
995	sub2108	49.0	m	2
996	sub2158	20.0	f	4
997	sub865	23.49	m	9
998	sub2006	50.0	f	0
999	sub2701	21.0	m	14
1000	sub415	20.0	m	14
1001	sub1411	25.0	m	3
1002	sub1583	22.0	m	8
1003	sub345	23.35	m	9
1004	sub1338	65.0	f	2
1005	sub1978	36.0	f	0
1006	sub1538	28.0	m	0
1007	sub1862	22.0	m	3
1008	sub601	26.0	f	0
1009	sub985	34.28	m	9
1010	sub817	34.0	f	2
1011	sub2615	18.0	f	0
1012	sub93	26.0	f	0
1013	sub195	21.0	m	3
1014	sub1950	19.0	m	10
1015	sub2558	24.0	f	2
1016	sub1970	19.0	m	13
1017	sub1752	67.0	f	14
1018	sub357	19.0	m	8
1019	sub683	35.0	m	8
1020	sub1976	28.0	m	8
1021	sub2098	20.0	m	4
1022	sub646	58.0	f	14
1023	sub1209	23.0	f	8
1024	sub3034	73.18	f	9
1025	sub876	63.54	f	9
1026	sub2648	22.642	f	15
1027	sub825	20.0	f	8
1028	sub1746	17.0	f	2
1029	sub1834	23.0	f	10
1030	sub746	38.59	f	9
1031	sub15	24.4079	f	15
1032	sub3127	28.0	m	2
1033	sub2257	28.0	m	8
1034	sub1427	20.0	m	10
1035	sub353	23.0	f	2
1036	sub1921	23.0	m	0
1037	sub1159	63.4	f	9
1038	sub2116	27.0	m	10
1039	sub2710	21.0	f	14
1040	sub1757	42.0	f	2
1041	sub178	22.0	f	2
1042	sub2478	27.0	f	8
1043	sub147	19.0	f	8
1044	sub716	39.0	m	3
1045	sub254	58.0	f	0
1046	sub3144	17.0	m	2
1047	sub2261	70.0	f	14
1048	sub2525	60.46	f	9
1049	sub1407	26.0	f	4
1050	sub2439	26.0	m	3
1051	sub2947	21.0	m	13
1052	sub2579	23.0	m	1
1053	sub3263	43.0	m	2
1054	sub1853	58.72	m	9
1055	sub1952	54.0	f	2
1056	sub165	22.0	f	4
1057	sub1104	21.0	f	3
1058	sub2705	20.0	m	2
1059	sub1371	86.0	m	14
1060	sub2297	31.0	m	1
1061	sub1184	22.0	m	2
1062	sub330	66.53	f	9
1063	sub3029	49.0	m	0
1064	sub3297	22.0	m	12
1065	sub223	18.0	m	16
1066	sub2049	21.0	f	14
1067	sub2802	47.0	m	2
1068	sub1750	30.0	m	2
1069	sub52	20.0	f	4
1070	sub3055	55.0	f	13
1071	sub1738	20.0	m	3
1072	sub225	48.0	f	0
1073	sub843	26.0	f	1
1074	sub2814	24.0	f	2
1075	sub2869	53.67	f	9
1076	sub2060	23.0	m	2
1077	sub2397	31.0	m	2
1078	sub2245	21.0	m	4
1079	sub2939	27.0	f	1
1080	sub1726	85.0	f	13
1081	sub2446	46.0	f	2
1082	sub1531	39.0	m	8
1083	sub718	36.47	f	9
1084	sub2284	65.41	f	9
1085	sub313	27.0	m	2
1086	sub2408	21.0	m	8
1087	sub2958	22.0	m	0
1088	sub89	28.0	m	2
1089	sub134	22.0	f	12
1090	sub2818	22.0	m	13
1091	sub1693	50.65	m	9
1092	sub1253	27.0	f	0
1093	sub92	27.0	f	10
1094	sub2435	51.0	m	14
1095	sub2013	31.13	m	9
1096	sub3051	37.21	f	9
1097	sub1141	19.0	f	8
1098	sub2524	47.0	m	13
1099	sub1200	57.7	f	9
1100	sub2627	20.0	m	14
1101	sub1051	50.0	m	10
1102	sub1954	39.0	m	2
1103	sub573	66.0	f	13
1104	sub2541	63.42	f	9
1105	sub809	29.78	f	9
1106	sub57	24.0	m	8
1107	sub617	25.0	m	12
1108	sub2670	55.58	f	9
1109	sub2444	26.0	f	2
1110	sub1604	32.0	m	3
1111	sub902	53.0	m	13
1112	sub85	22.0	m	14
1113	sub3125	32.0	m	2
1114	sub684	26.58	f	9
1115	sub1912	29.0	m	2
1116	sub1299	31.0	m	10
1117	sub1539	24.0	f	2
1118	sub1807	21.0	m	3
1119	sub1105	44.0	f	2
1120	sub138	44.0	m	13
1121	sub1129	21.0	f	4
1122	sub1775	21.0	m	8
1123	sub2539	56.0	m	2
1124	sub2132	27.0	f	1
1125	sub1565	26.0	m	3
1126	sub2456	23.0	f	0
1127	sub503	43.0	m	14
1128	sub1478	52.0	f	7
1129	sub2343	86.0	f	14
1130	sub1123	47.0	f	2
1131	sub1823	74.0	f	14
1132	sub559	22.0	m	4
1133	sub564	30.0	m	8
1134	sub192	30.0	m	2
1135	sub2793	58.99	f	9
1136	sub2074	19.0	m	10
1137	sub1848	22.97	f	9
1138	sub97	28.0	m	13
1139	sub266	33.69	f	9
1140	sub224	60.02	f	9
1141	sub749	31.0	m	8
1142	sub3124	22.0	m	4
1143	sub396	50.02	f	9
1144	sub2160	20.0	f	4
1145	sub310	26.0	m	2
1146	sub2938	54.0	f	14
1147	sub2447	18.0	f	3
1148	sub452	30.0	f	2
1149	sub2771	25.0	f	8
1150	sub340	22.0	m	8
1151	sub356	23.0	f	2
1152	sub2978	73.54	f	9
1153	sub1637	34.0	m	2
1154	sub2599	22.0	f	14
1155	sub2374	24.0	f	0
1156	sub845	22.0	f	0
1157	sub222	22.0	f	2
1158	sub344	34.0	m	3
1159	sub821	45.3	m	9
1160	sub1850	19.0	m	8
1161	sub691	39.0	f	8
1162	sub604	57.07	m	9
1163	sub292	37.0	m	0
1164	sub31	22.0	f	1
1165	sub1244	20.0	f	4
1166	sub484	20.0	f	1
1167	sub2043	60.91	m	9
1168	sub666	25.0	m	1
1169	sub3009	70.71	m	9
1170	sub2238	21.0	f	0
1171	sub1192	26.0	f	2
1172	sub3228	46.0	f	2
1173	sub1867	30.0	m	0
1174	sub2532	51.0	m	2
1175	sub2827	35.0	m	10
1176	sub1353	23.0	m	1
1177	sub2661	28.0	f	2
1178	sub268	34.0	m	3
1179	sub642	32.0	f	13
1180	sub1057	24.0	f	8
1181	sub1931	64.0	m	6
1182	sub1442	22.0	f	4
1183	sub630	19.0	f	8
1184	sub430	37.0	m	13
1185	sub1483	56.0	m	0
1186	sub2789	60.08	m	9
1187	sub186	39.0	f	2
1188	sub1824	60.6	f	9
1189	sub3203	22.0	f	14
1190	sub729	78.2	f	9
1191	sub1022	85.74	m	11
1192	sub594	29.26	m	9
1193	sub657	22.0	f	14
1194	sub1576	65.85	m	9
1195	sub1829	23.0	f	4
1196	sub1980	31.0	f	0
1197	sub1234	36.0	f	0
1198	sub3037	20.0	f	2
1199	sub1268	26.0	f	1
1200	sub1680	28.0	m	3
1201	sub3005	19.0	m	14
1202	sub706	26.0	f	2
1203	sub404	19.0	f	1
1204	sub1714	46.0	m	0
1205	sub2595	20.0	f	1
1206	sub155	25.21	f	9
1207	sub90	33.0	f	2
1208	sub1063	27.0	m	14
1209	sub2592	28.0	f	8
1210	sub2268	43.53	m	5
1211	sub2716	21.0	m	2
1212	sub3270	23.0	m	3
1213	sub2391	22.0	f	10
1214	sub1962	22.0	m	4
1215	sub50	30.14	m	9
1216	sub2853	64.0	m	14
1217	sub2241	34.0	m	13
1218	sub3227	27.0	m	8
1219	sub1506	29.0	f	2
1220	sub3065	44.92	f	9
1221	sub896	23.0	m	8
1222	sub1448	71.0	f	14
1223	sub316	22.0	f	1
1224	sub596	33.59	m	9
1225	sub1471	30.0	m	8
1226	sub1545	27.0	m	8
1227	sub1595	48.0	m	14
1228	sub194	33.0	m	3
1229	sub98	74.0	f	14
1230	sub708	55.0	m	7
1231	sub1801	26.27	f	9
1232	sub1009	62.0	m	1
1233	sub23	24.0	f	0
1234	sub599	38.0	m	0
1235	sub1232	22.0	m	2
1236	sub2328	72.88	f	9
1237	sub2957	35.0	m	2
1238	sub1891	55.0	f	14
1239	sub699	33.0	f	8
1240	sub715	23.0	f	2
1241	sub887	27.0	f	3
1242	sub2698	46.0	m	13
1243	sub3162	44.0	f	2
1244	sub582	58.0	m	14
1245	sub2860	61.59	m	9
1246	sub3067	41.0	f	2
1247	sub690	28.0	f	0
1248	sub3080	28.0	f	0
1249	sub1589	29.0	f	2
1250	sub812	75.0	m	13
1251	sub2542	32.0	m	2
1252	sub1845	40.0	m	3
1253	sub2431	45.0	m	2
1254	sub1027	33.92	m	9
1255	sub2919	18.0	m	4
1256	sub1432	54.0	m	13
1257	sub3283	27.1	m	5
1258	sub3274	39.0	m	3
1259	sub1902	24.0	m	8
1260	sub2307	51.0	f	2
1261	sub652	27.0	f	0
1262	sub227	35.81	m	9
1263	sub163	37.0	m	2
1264	sub848	28.0	m	0
1265	sub2105	37.0	f	8
1266	sub1526	46.43	f	9
1267	sub87	43.0	m	2
1268	sub948	22.0	f	1
1269	sub2467	20.0	f	14
1270	sub733	22.0	f	1
1271	sub2638	50.0	m	10
1272	sub371	27.0	m	10
1273	sub1837	55.0	m	2
1274	sub765	63.97	f	9
1275	sub1370	23.0	m	8
1276	sub3214	50.0	f	2
1277	sub2895	24.0	f	4
1278	sub1556	28.0	m	14
1279	sub108	77.0	f	13
1280	sub2014	61.0	m	6
1281	sub1380	57.0	f	7
1282	sub298	23.0	f	0
1283	sub388	46.0	m	10
1284	sub2608	19.98	f	9
1285	sub1379	36.0	m	0
1286	sub2058	28.0	m	1
1287	sub2764	60.02	f	9
1288	sub1206	74.0	m	14
1289	sub2064	24.0	m	0
1290	sub823	52.0	f	0
1291	sub2233	21.0	m	4
1292	sub2727	24.0	m	0
1293	sub710	68.27	m	9
1294	sub2759	23.0	m	0
1295	sub2964	44.0	m	3
1296	sub1900	26.0	f	2
1297	sub1920	30.0	m	8
1298	sub397	21.0	f	16
1299	sub2984	26.0	m	2
1300	sub2930	71.66	m	9
1301	sub1387	23.0	f	4
1302	sub2676	18.0	f	2
1303	sub2971	31.0	m	0
1304	sub1727	23.0	m	0
1305	sub2790	27.38	f	9
1306	sub2796	28.0	f	2
1307	sub471	73.6	m	9
1308	sub2430	19.0	f	1
1309	sub116	23.0	f	2
1310	sub306	63.88	f	9
1311	sub174	33.0	m	2
1312	sub2094	25.71	m	9
1313	sub2110	51.0	m	10
1314	sub2656	22.0	f	14
1315	sub961	26.0	m	8
1316	sub2130	74.01	f	9
1317	sub3284	54.0	f	0
1318	sub1327	20.0	m	3
1319	sub763	40.0	m	13
1320	sub2212	25.0	f	2
1321	sub622	79.41	m	9
1322	sub1863	83.0	f	14
1323	sub55	28.0	f	2
1324	sub3018	27.0	m	2
1325	sub361	50.0	f	14
1326	sub1995	22.0	f	1
1327	sub3050	23.0	f	0
1328	sub2362	69.0	m	14
1329	sub3178	62.0	m	11
1330	sub3250	27.0	f	12
1331	sub934	53.54	f	9
1332	sub3175	35.02	f	9
1333	sub237	18.0	m	0
1334	sub1895	44.99	f	9
1335	sub75	53.0	f	2
1336	sub2214	59.13	m	9
1337	sub1112	26.0	f	0
1338	sub295	77.0	m	14
1339	sub1582	44.0	f	0
1340	sub1102	27.0	m	3
1341	sub2221	32.0	m	2
1342	sub2224	27.0	f	8
1343	sub3169	88.0	f	14
1344	sub1403	26.0	m	2
1345	sub2151	23.0	m	4
1346	sub2903	44.88	f	9
1347	sub2950	26.0	f	2
1348	sub2882	41.74	m	9
1349	sub2070	28.0	m	1
1350	sub2061	27.0	m	0
1351	sub1340	70.25	f	9
1352	sub1555	34.29	m	9
1353	sub1201	76.78	f	9
1354	sub658	64.0	f	14
1355	sub3012	25.66	f	9
1356	sub1512	32.0	m	2
1357	sub2365	59.0	m	14
1358	sub1364	25.0	f	10
1359	sub263	23.0	m	13
1360	sub616	32.0	f	8
1361	sub2506	58.37	f	9
1362	sub1161	21.0	f	4
1363	sub2522	22.0	m	4
1364	sub2729	34.01	f	9
1365	sub1229	24.2984	f	15
1366	sub1128	23.0	f	2
1367	sub2020	43.0	f	0
1368	sub275	30.0	m	0
1369	sub2153	45.0	m	2
1370	sub2016	58.0	m	14
1371	sub1337	53.0	f	13
1372	sub2065	40.0	f	10
1373	sub1497	29.0	f	0
1374	sub374	59.0	m	2
1375	sub651	86.2	m	9
1376	sub128	20.0	m	16
1377	sub421	22.0	m	1
1378	sub1520	33.76	f	9
1379	sub2323	21.0	f	4
1380	sub113	64.1	f	9
1381	sub2722	52.0	m	2
1382	sub915	44.85	f	9
1383	sub692	33.0	m	0
1384	sub1741	30.0	m	2
1385	sub742	21.0	f	2
1386	sub2419	22.0	f	14
1387	sub2528	28.12	m	9
1388	sub1794	53.0	m	13
1389	sub2017	21.9357	f	15
1390	sub148	26.0	f	14
1391	sub2417	29.66	m	9
1392	sub3190	47.0	f	13
1393	sub998	56.0	f	2
1394	sub17	53.0	f	2
1395	sub2378	50.0	m	2
1396	sub350	59.74	f	9
1397	sub972	22.0	f	0
1398	sub3053	19.0	f	14
1399	sub2657	65.1	m	9
1400	sub2800	56.0	f	0
1401	sub2901	58.0	m	2
1402	sub3163	59.22	f	9
1403	sub1093	26.88	m	9
1404	sub1032	39.0	m	3
1405	sub2184	22.0	m	3
1406	sub1706	24.0	m	0
1407	sub3199	29.0	f	2
1408	sub3114	30.18	f	9
1409	sub3238	36.0	m	8
1410	sub2040	23.0	f	8
1411	sub2857	31.0	m	8
1412	sub2653	28.0	f	0
1413	sub3077	23.0	f	0
1414	sub1747	50.0	f	0
1415	sub2740	21.0	f	4
1416	sub2073	24.0	f	4
1417	sub2879	52.0	f	0
1418	sub1981	35.0	m	2
1419	sub2658	20.93	f	9
1420	sub907	18.0	m	3
1421	sub892	22.0	f	14
1422	sub625	20.0	f	4
1423	sub2480	29.0	m	2
1424	sub2720	22.0	f	0
1425	sub654	22.0	m	2
1426	sub2199	29.95	m	5
1427	sub1424	37.0	m	2
1428	sub811	53.0	m	10
1429	sub795	73.0	f	14
1430	sub1189	25.0	f	8
1431	sub2829	21.0	f	2
1432	sub1059	30.7	m	9
1433	sub2992	69.33	m	9
1434	sub170	28.0	f	16
1435	sub2180	23.0	f	8
1436	sub2544	38.94	m	9
1437	sub2451	25.0	m	8
1438	sub3230	21.0	f	4
1439	sub3103	26.0	m	2
1440	sub156	26.0	m	0
1441	sub759	26.0	m	3
1442	sub2719	22.0	f	8
1443	sub468	21.0	m	4
1444	sub250	60.41	f	9
1445	sub524	21.0	m	14
1446	sub2635	26.0	f	2
1447	sub1228	20.0	f	4
1448	sub3087	57.0	m	13
1449	sub325	27.0	f	8
1450	sub2414	49.0	f	14
1451	sub2100	34.0	f	0
1452	sub1660	23.0	m	14
1453	sub2318	33.82	m	5
1454	sub262	55.54	f	9
1455	sub232	59.0	f	0
1456	sub351	41.0	m	13
1457	sub2306	25.0	m	8
1458	sub1026	37.0	f	0
1459	sub1402	44.0	f	14
1460	sub3084	62.51	f	9
1461	sub963	37.14	f	9
1462	sub1590	48.0	f	2
1463	sub1023	45.39	m	9
1464	sub2612	30.0	m	14
1465	sub24	65.0	m	13
1466	sub1466	55.0	f	2
1467	sub2123	24.0	m	8
1468	sub1803	82.19	m	9
1469	sub2497	30.0	m	8
1470	sub1884	21.0	f	13
1471	sub1133	35.0	m	8
1472	sub3160	20.0	m	4
1473	sub958	62.02	f	9
1474	sub211	19.0	f	10
1475	sub711	19.0	f	10
1476	sub1694	24.0	f	0
1477	sub1864	31.0	f	0
1478	sub1665	23.0	m	8
1479	sub1923	27.0	f	16
1480	sub141	30.0	m	14
1481	sub2922	28.35	m	9
1482	sub247	27.0	m	0
1483	sub893	24.0	m	0
1484	sub2942	24.0	m	2
1485	sub3069	36.0	f	0
1486	sub973	23.0	m	2
1487	sub1536	35.0	m	14
1488	sub130	23.0	m	10
1489	sub162	42.0	f	2
1490	sub157	22.0	f	3
1491	sub2200	34.0	m	2
1492	sub868	48.0	m	2
1493	sub1879	88.0	f	14
1494	sub259	28.0	f	14
1495	sub3098	80.0	f	14
1496	sub470	32.0	m	0
1497	sub572	50.0	m	0
1498	sub738	75.83	f	9
1499	sub1208	54.0	f	0
1500	sub3239	28.61	m	9
1501	sub2084	54.0	m	0
1502	sub2231	52.53	f	9
1503	sub1524	48.0	m	14
1504	sub3044	27.0	m	8
1505	sub1106	21.0	f	0
1506	sub1332	19.0	f	13
1507	sub660	22.0	f	14
1508	sub2421	23.0	m	2
1509	sub383	22.0	f	2
1510	sub1956	19.0	f	8
1511	sub1605	46.0	m	13
1512	sub1263	25.0	f	1
1513	sub88	21.0	m	3
1514	sub1899	55.54	f	9
1515	sub2994	18.0	f	0
1516	sub2997	21.0	f	4
1517	sub2757	29.11	f	9
1518	sub389	19.0	m	3
1519	sub1974	23.0	m	3
1520	sub231	41.0	f	2
1521	sub48	21.0	f	2
1522	sub840	19.0	m	3
1523	sub1987	47.0	m	2
1524	sub362	23.0	f	16
1525	sub1357	24.0	f	9
1526	sub1362	49.0	f	2
1527	sub25	52.0	f	2
1528	sub1212	33.0	m	13
1529	sub2185	21.0	m	14
1530	sub2868	68.85	f	9
1531	sub1476	60.4	f	11
1532	sub369	21.0	m	3
1533	sub1505	25.0	f	1
1534	sub3112	61.0	f	13
1535	sub2946	55.0	f	14
1536	sub1237	64.19	f	9
1537	sub1052	20.0	m	13
1538	sub943	23.0	f	0
1539	sub789	39.0	f	7
1540	sub1585	70.11	m	11
1541	sub1933	38.0	f	10
1542	sub2824	24.0	f	4
1543	sub631	22.65	f	9
1544	sub1934	32.0	m	2
1545	sub2126	64.58	f	9
1546	sub2381	30.0	m	3
1547	sub516	52.89	m	9
1548	sub1544	26.0	f	4
1549	sub750	21.0	f	13
1550	sub3094	19.0	m	8
1551	sub1447	20.0	m	4
1552	sub1021	17.0	m	2
1553	sub2001	23.0	f	2
1554	sub1434	32.0	m	8
1555	sub1725	45.0	f	2
1556	sub1305	29.74	f	9
1557	sub2588	21.0	m	4
1558	sub217	30.0	f	0
1559	sub2493	22.0	f	2
1560	sub1127	30.69	f	9
1561	sub512	25.0	m	12
1562	sub1480	50.0	f	2
1563	sub975	75.0	f	14
1564	sub532	22.0	f	0
1565	sub2823	53.0	f	0
1566	sub2308	23.04	m	9
1567	sub3059	28.0	m	1
1568	sub433	31.0	f	2
1569	sub1242	60.84	m	9
1570	sub1724	52.0	f	14
1571	sub441	22.0	f	4
1572	sub2146	27.0	f	1
1573	sub814	38.0	m	13
1574	sub175	19.0	m	0
1575	sub2940	22.0	m	3
1576	sub2835	27.0	m	10
1577	sub2630	26.0	f	2
1578	sub2593	25.0	m	0
1579	sub2886	61.0	f	2
1580	sub2597	22.0	m	14
1581	sub464	24.0	f	2
1582	sub2718	42.0	f	8
1583	sub2569	19.0	m	1
1584	sub1535	23.0	f	2
1585	sub674	46.37	f	9
1586	sub560	51.0	f	2
1587	sub469	24.0	f	0
1588	sub531	49.0	f	0
1589	sub860	30.0	f	2
1590	sub2734	21.0	f	16
1591	sub1197	80.8	m	9
1592	sub267	59.0	f	2
1593	sub1861	25.0	f	16
1594	sub2807	22.0	m	2
1595	sub1024	19.0	m	10
1596	sub3136	45.0	m	2
1597	sub3006	30.0	f	0
1598	sub1543	26.0	m	1
1599	sub1915	31.0	f	8
1600	sub781	27.0	f	12
1601	sub847	46.0	f	2
1602	sub846	73.56	m	9
1603	sub1018	19.0	m	8
1604	sub2806	24.0	m	14
1605	sub2225	47.0	f	14
1606	sub2285	25.0	m	0
1607	sub3086	50.0	f	2
1608	sub663	57.0	m	0
1609	sub190	19.0	m	3
1610	sub1971	18.0	m	10
1611	sub2889	67.16	f	9
1612	sub95	41.0	m	12
1613	sub2335	25.0	m	2
1614	sub2810	24.0	f	8
1615	sub939	23.0	f	0
1616	sub698	42.0	m	2
1617	sub1521	22.0	m	8
1618	sub2623	23.0	m	3
1619	sub3025	23.0	m	0
1620	sub1523	65.88	f	11
1621	sub648	23.0	f	2
1622	sub2264	21.0	m	14
1623	sub1100	26.0	f	2
1624	sub2774	53.0	f	0
1625	sub543	22.0	m	2
1626	sub2390	24.0	f	0
1627	sub2678	52.0	m	0
1628	sub230	31.0	m	2
1629	sub2145	30.0	m	13
1630	sub1456	74.0	m	13
1631	sub3277	27.0	f	1
1632	sub39	41.0	f	14
1633	sub191	20.0	m	3
1634	sub2557	46.0	f	10
1635	sub1743	29.0	m	0
1636	sub1216	34.0	m	14
1637	sub3093	26.0	f	14
1638	sub1132	67.0	f	13
1639	sub1558	63.18	m	9
1640	sub1331	23.499000000000002	f	15
1641	sub1609	35.0	f	2
1642	sub1166	27.0	f	2
1643	sub761	50.0	m	2
1644	sub2877	23.0	f	2
1645	sub180	63.04	f	9
1646	sub820	59.26	m	9
1647	sub1946	44.0	f	0
1648	sub1203	22.57	f	9
1649	sub2571	40.0	m	13
1650	sub775	18.0	f	4
1651	sub2750	60.0	f	14
1652	sub2476	28.0	m	8
1653	sub2150	21.0	f	16
1654	sub2255	20.0	f	8
1655	sub490	28.0	f	8
1656	sub3294	30.0	m	8
1657	sub366	41.23	m	9
1658	sub2188	23.0	f	12
1659	sub3209	21.0	m	3
1660	sub1957	30.0	m	8
1661	sub760	56.0	f	2
1662	sub2253	19.0	f	8
1663	sub1989	51.0	m	2
1664	sub1298	25.0	f	1
1665	sub3253	24.0	f	2
1666	sub1241	19.0	m	8
1667	sub1771	30.0	m	3
1668	sub2865	59.0	f	2
1669	sub1942	19.0	f	4
1670	sub500	37.0	f	2
1671	sub965	48.0	f	2
1672	sub1629	26.0	f	2
1673	sub1773	19.0	m	8
1674	sub1341	30.0	m	13
1675	sub1085	21.0	m	3
1676	sub755	33.0	f	7
1677	sub990	20.0	f	1
1678	sub2399	27.0	f	2
1679	sub2269	62.06	f	9
1680	sub1553	20.0	m	13
1681	sub1042	30.0	f	13
1682	sub2235	24.0	f	2
1683	sub2603	47.0	f	2
1684	sub880	52.0	f	2
1685	sub2545	34.72	m	5
1686	sub1770	34.0	f	0
1687	sub1369	51.0	m	7
1688	sub370	23.0	f	2
1689	sub1090	58.0	f	2
1690	sub2969	54.19	f	9
1691	sub94	20.0	m	4
1692	sub2055	24.0	f	0
1693	sub899	22.0	f	8
1694	sub993	35.52	m	9
1695	sub1344	24.0	f	8
1696	sub3078	28.0	f	2
1697	sub1033	31.0	f	2
1698	sub2620	54.0	m	10
1699	sub2578	18.0	f	2
1700	sub2249	45.0	f	2
1701	sub2442	44.0	f	2
1702	sub1082	64.0	f	14
1703	sub1676	20.0	f	4
1704	sub333	29.0	f	3
1705	sub2066	27.0	f	2
1706	sub2694	42.0	m	2
1707	sub2786	28.0	f	14
1708	sub1945	20.0	m	3
1709	sub146	28.0	f	0
1710	sub2096	42.0	f	2
1711	sub522	20.0	f	8
1712	sub609	33.83	m	9
1713	sub2880	66.0	f	14
1714	sub300	26.0	f	2
1715	sub2617	21.0	f	2
1716	sub607	25.0	f	0
1717	sub1965	40.0	m	0
1718	sub3287	21.0	f	2
1719	sub3099	52.0	f	13
1720	sub1060	69.0	f	14
1721	sub1501	40.0	m	12
1722	sub456	25.0	f	1
1723	sub633	43.0	f	2
1724	sub2560	40.0	f	13
1725	sub2401	49.0	f	2
1726	sub872	42.0	f	2
1727	sub1731	19.0	m	14
1728	sub523	69.13	m	9
1729	sub1275	41.0	m	2
1730	sub2570	26.0	f	2
1731	sub593	43.0	f	14
1732	sub2210	44.0	m	14
1733	sub1805	21.0	f	2
1734	sub2553	43.0	f	0
1735	sub331	18.0	m	3
1736	sub2840	30.0	f	13
1737	sub2315	30.0	m	0
1738	sub2760	29.0	m	8
1739	sub2565	44.0	m	10
1740	sub3222	31.0	f	13
1741	sub886	23.0	m	2
1742	sub2118	79.0	m	6
1743	sub2312	36.0	f	2
1744	sub2155	43.0	f	2
1745	sub2009	19.0	f	8
1746	sub2631	30.0	m	10
1747	sub1050	82.0	f	14
1748	sub988	68.0	m	14
1749	sub2792	23.0	f	0
1750	sub1836	27.0	m	10
1751	sub73	29.0	m	8
1752	sub401	59.0	f	14
1753	sub2751	51.0	m	2
1754	sub2309	47.0	f	2
1755	sub1316	35.0	m	8
1756	sub2178	56.0	f	1
1757	sub352	20.0	f	8
1758	sub164	24.0	f	10
1759	sub1889	32.0	f	2
1760	sub1515	20.0	f	4
1761	sub1519	86.32	f	9
1762	sub2252	42.0	m	13
1763	sub649	27.84	f	9
1764	sub778	48.05	m	9
1765	sub2624	26.0	f	8
1766	sub2135	27.73	f	9
1767	sub2965	56.0	f	2
1768	sub2925	21.0	f	8
1769	sub704	49.0	m	10
1770	sub3224	84.0	m	14
1771	sub2205	28.57	f	5
1772	sub10	25.0	f	0
1773	sub806	34.0	m	2
1774	sub3218	46.0	m	2
1775	sub317	66.33	m	9
1776	sub2453	20.07	m	9
1777	sub1065	70.56	f	9
1778	sub587	18.0	m	8
1779	sub2077	29.0	m	0
1780	sub2127	29.0	f	0
1781	sub2622	27.0	m	0
1782	sub18	24.85	m	9
1783	sub1812	22.0	f	13
1784	sub2568	18.0	m	4
1785	sub115	58.0	f	2
1786	sub2625	22.0	f	4
1787	sub914	28.0	m	14
1788	sub2783	43.0	m	2
1789	sub1410	22.0	m	2
1790	sub1936	27.0	f	2
1791	sub3244	20.0	f	0
1792	sub1393	34.0	m	3
1793	sub1389	53.0	m	2
1794	sub2643	19.0	m	16
1795	sub2140	40.0	m	2
1796	sub999	30.0	m	0
1797	sub2832	46.0	f	0
1798	sub110	20.0	m	4
1799	sub910	69.07	f	9
1800	sub1088	72.09	f	9
1801	sub336	29.0	f	2
1802	sub2081	27.0	m	3
1803	sub343	65.0	f	14
1804	sub828	60.9	f	9
1805	sub1961	20.0	f	8
1806	sub1048	19.0	f	4
1807	sub3013	25.53	m	9
1808	sub1518	61.02	f	9
1809	sub1143	32.0	f	13
1810	sub233	30.07	m	9
1811	sub2473	23.0	m	14
1812	sub1443	68.12	f	11
1813	sub429	47.0	m	2
1814	sub2619	60.1	f	9
1815	sub2755	75.94	m	9
1816	sub1254	55.0	m	0
1817	sub410	61.0	f	2
1818	sub2209	28.51	f	9
1819	sub3236	18.0	m	2
1820	sub1378	46.0	f	0
1821	sub2092	38.0	m	0
1822	sub47	21.0	f	4
1823	sub1136	29.78	m	5
1824	sub2602	76.0	f	13
1825	sub645	28.0	f	13
1826	sub2485	20.0	f	8
1827	sub502	25.0	f	2
1828	sub1079	28.0	m	0
1829	sub2862	24.0	f	0
1830	sub208	54.0	f	2
1831	sub2029	30.0	m	10
1832	sub1116	58.0	m	0
1833	sub2503	34.0	f	2
1834	sub234	61.49	f	9
1835	sub2589	37.0	f	2
1836	sub1916	23.0	f	4
1837	sub1015	40.04	f	9
1838	sub2059	28.0	m	0
1839	sub905	33.24	m	9
1840	sub3060	20.0	m	8
1841	sub877	19.0	m	4
1842	sub2044	38.89	f	9
1843	sub1482	21.0	m	3
